ER34101,ER34901,income_2010,income_2020,above_median_2021,wealth_no_equity,wealth_with_equity,age_head,hh_size,num_children,education,education_years,employment_status,family_structure,race_ethnicity,geography,housing_tenure,monthly_housing_cost,annual_housing_cost,housing_cost_burden,cost_burdened
7593,2693,30523.0,44608.0,0.0,5000,5000,42,2,1,Some College / AA,13.0,Working,Single/Unpartnered,Black/African American,South,Renter,900.0,10800.0,0.35383153687383284,Cost Burdened (≥30%)
538,6210,32636.0,87600.0,1.0,5400,55400,84,2,0,Less than HS,8.0,Not in Labor Force,Married/Partnered,Black/African American,South,Owner,,,,Not Reported
450,6099,1700.0,7041.0,0.0,-42900,-42900,26,1,0,HS Diploma,12.0,Unemployed,Married/Partnered,Black/African American,South,Neither,,,,Not Reported
1414,1615,29000.0,63388.0,0.0,3000,3000,50,3,0,Some College / AA,14.0,Working,Single/Unpartnered,Black/African American,South,Renter,580.0,6960.0,0.24,Not Burdened (<30%)
928,6670,18276.0,9606.0,0.0,14000,14000,60,2,1,Some College / AA,13.0,Temp Laid Off,Single/Unpartnered,Black/African American,South,Renter,700.0,8400.0,0.4596191726854892,Cost Burdened (≥30%)
8456,6369,12084.0,9264.0,0.0,0,3000,79,2,0,,,Other,Married/Partnered,Black/African American,South,Owner,,,,Not Reported
3765,3797,30356.0,33200.0,0.0,100000,200000,53,3,1,HS Diploma,12.0,Working,Married/Partnered,Black/African American,South,Owner,,,,Not Reported
2899,8810,1050.0,36000.0,0.0,0,0,28,1,0,HS Diploma,12.0,Unemployed,Married/Partnered,Black/African American,South,Neither,,,,Not Reported
2961,915,35016.0,91000.0,1.0,16000,66000,45,3,0,HS Diploma,12.0,Working,Married/Partnered,Black/African American,South,Owner,,,,Not Reported
3872,670,18116.0,70647.0,1.0,850,3350,42,3,1,HS Diploma,12.0,Working,Married/Partnered,Black/African American,South,Owner,,,,Not Reported
3700,303,36027.0,22200.0,0.0,35000,35000,50,4,0,HS Diploma,12.0,Working,Married/Partnered,Black/African American,South,Renter,700.0,8400.0,0.2331584644849696,Not Burdened (<30%)
8167,8566,17516.0,16800.0,0.0,3300,3300,62,3,1,Less than HS,11.0,Working,Single/Unpartnered,Black/African American,South,Renter,250.0,3000.0,0.17127197990408768,Not Burdened (<30%)
2872,6357,6000.0,53800.0,0.0,78295,203295,51,1,0,Some College / AA,14.0,Not in Labor Force,Single/Unpartnered,Other,South,Owner,,,,Not Reported
2652,3399,2000.0,21042.0,0.0,0,75000,56,1,0,HS Diploma,12.0,Working,Single/Unpartnered,Black/African American,South,Owner,,,,Not Reported
3440,7867,29365.0,10200.0,0.0,-31000,-31000,40,4,2,Some College / AA,13.0,Other,Married/Partnered,Black/African American,South,Renter,289.0,3468.0,0.1180997786480504,Not Burdened (<30%)
3180,3933,9286.0,49300.0,0.0,-1400,-1400,40,4,3,Less than HS,10.0,Unemployed,Married/Partnered,Black/African American,South,Renter,75.0,900.0,0.09692009476631488,Not Burdened (<30%)
3646,7323,10200.0,5773.0,0.0,500,500,28,6,5,Less than HS,11.0,Unemployed,Married/Partnered,Black/African American,South,Renter,200.0,2400.0,0.23529411764705882,Not Burdened (<30%)
2787,8109,26798.0,0.0,0.0,5000,35000,42,1,0,HS Diploma,12.0,Working,Married/Partnered,Black/African American,South,Owner,300.0,3600.0,0.13433838346145235,Not Burdened (<30%)
3494,3447,11944.0,62800.0,0.0,-5000,75000,61,3,0,HS Diploma,12.0,Not in Labor Force,Married/Partnered,Black/African American,South,Owner,400.0,4800.0,0.40187541862022774,Cost Burdened (≥30%)
3752,6830,6900.0,37000.0,0.0,0,0,48,4,2,HS Diploma,12.0,Unemployed,Single/Unpartnered,Black/African American,Midwest,Renter,97.0,1164.0,0.16869565217391305,Not Burdened (<30%)
3748,6830,16000.0,37000.0,0.0,1200,1200,26,3,2,Less than HS,11.0,Working,Married/Partnered,Black/African American,Midwest,Renter,200.0,2400.0,0.15,Not Burdened (<30%)
3394,3494,2500.0,31782.0,0.0,0,0,42,3,2,HS Diploma,12.0,Working,Single/Unpartnered,Black/African American,South,Neither,,,,Not Reported
8495,9169,35700.0,110000.0,1.0,6000,6000,32,5,3,HS Diploma,12.0,Working,Married/Partnered,Black/African American,South,Renter,800.0,9600.0,0.2689075630252101,Not Burdened (<30%)
4443,9084,16500.0,25000.0,0.0,0,0,26,3,1,Less than HS,11.0,Working,Married/Partnered,Black/African American,South,Neither,,,,Not Reported
4519,153,34781.0,107150.0,1.0,40,40,44,3,1,HS Diploma,12.0,Working,Single/Unpartnered,Other,South,Renter,560.0,6720.0,0.193208935913286,Not Burdened (<30%)
4669,7364,9384.0,40000.0,0.0,7000,10500,33,2,0,HS Diploma,12.0,Not in Labor Force,Married/Partnered,Other,South,Owner,,,,Not Reported
4864,1926,9600.0,7068.0,0.0,0,45000,50,1,0,Less than HS,5.0,Not in Labor Force,Married/Partnered,Black/African American,South,Owner,,,,Not Reported
1827,17,2800.0,30600.0,0.0,-24500,-24500,40,1,0,HS Diploma,12.0,Unemployed,Single/Unpartnered,Black/African American,South,Renter,435.0,5220.0,1.8642857142857143,Cost Burdened (≥30%)
4213,1836,30000.0,48430.0,0.0,-400,-400,27,2,0,Some College / AA,14.0,Working,Married/Partnered,Black/African American,South,Renter,375.0,4500.0,0.15,Not Burdened (<30%)
3914,1685,6060.0,22326.0,0.0,8020,8020,32,4,2,Less than HS,11.0,Working,Married/Partnered,Black/African American,South,Renter,475.0,5700.0,0.9405940594059405,Cost Burdened (≥30%)
5862,1296,16000.0,77876.0,1.0,11300,11300,35,3,2,Some College / AA,14.0,Working,Married/Partnered,Black/African American,South,Renter,600.0,7200.0,0.45,Cost Burdened (≥30%)
3090,1863,13900.0,102840.0,1.0,-15800,-15800,23,1,0,Bachelor's Degree,15.0,Other,Married/Partnered,Black/African American,South,Renter,600.0,7200.0,0.5179856115107914,Cost Burdened (≥30%)
202,5115,14760.0,1048.0,0.0,2000,2000,67,1,0,Less than HS,5.0,Not in Labor Force,Single/Unpartnered,Black/African American,South,Renter,575.0,6900.0,0.46747967479674796,Cost Burdened (≥30%)
432,2490,13200.0,23000.0,0.0,5000,5000,47,1,0,HS Diploma,12.0,Working,Married/Partnered,Black/African American,South,Renter,340.0,4080.0,0.3090909090909091,Cost Burdened (≥30%)
1304,6940,20268.0,12564.0,0.0,10050,120050,56,3,1,Some College / AA,13.0,Not in Labor Force,Married/Partnered,Black/African American,South,Owner,250.0,3000.0,0.14801657785671996,Not Burdened (<30%)
597,4947,19132.0,30312.0,0.0,3067,11067,51,4,0,HS Diploma,12.0,Working,Married/Partnered,Black/African American,South,Owner,454.0,5448.0,0.2847585197574744,Not Burdened (<30%)
6024,5972,14160.0,46432.0,0.0,10000,10000,47,2,1,Some College / AA,14.0,Not in Labor Force,Single/Unpartnered,Black/African American,South,Renter,,,,Not Reported
574,6850,13621.0,27852.0,0.0,-12000,-12000,33,3,2,Some College / AA,14.0,Not in Labor Force,Married/Partnered,Black/African American,South,Renter,300.0,3600.0,0.2642977754937229,Not Burdened (<30%)
2096,8585,24072.0,21000.0,0.0,1600,36600,58,1,0,HS Diploma,12.0,Working,Married/Partnered,Black/African American,South,Owner,,,,Not Reported
458,2107,31662.0,59208.0,0.0,50,50,47,5,2,HS Diploma,12.0,Not in Labor Force,Single/Unpartnered,Black/African American,South,Renter,550.0,6600.0,0.20845177184006064,Not Burdened (<30%)
1661,5753,10504.0,19356.0,0.0,0,0,54,1,0,HS Diploma,12.0,Working,Single/Unpartnered,Black/African American,South,Neither,,,,Not Reported
2121,2661,31000.0,64000.0,0.0,-2400,-2400,34,5,4,Some College / AA,14.0,Other,Single/Unpartnered,Black/African American,South,Renter,575.0,6900.0,0.22258064516129034,Not Burdened (<30%)
1798,4197,11210.0,25000.0,0.0,3600,103600,48,3,1,HS Diploma,12.0,Working,Married/Partnered,Black/African American,South,Owner,,,,Not Reported
1572,5822,8619.0,11940.0,0.0,-3700,86300,46,1,0,Some College / AA,14.0,Unemployed,Married/Partnered,Black/African American,South,Owner,,,,Not Reported
4023,7873,30500.0,112356.0,1.0,18000,105500,42,2,1,Some College / AA,14.0,Other,Single/Unpartnered,Black/African American,South,Owner,,,,Not Reported
1146,3836,10000.0,24000.0,0.0,2000,2000,28,2,1,Some College / AA,14.0,Unemployed,Married/Partnered,Black/African American,South,Renter,127.0,1524.0,0.1524,Not Burdened (<30%)
1581,5034,5125.0,15336.0,0.0,0,5000,42,6,3,Less than HS,10.0,Unemployed,Married/Partnered,Black/African American,South,Owner,,,,Not Reported
4522,2567,18000.0,67600.0,1.0,1500,1500,53,2,1,Bachelor's Degree,15.0,Not in Labor Force,Single/Unpartnered,Black/African American,West,Renter,1095.0,13140.0,0.73,Cost Burdened (≥30%)
8062,5654,20000.0,33592.0,0.0,0,0,28,3,2,Some College / AA,13.0,Working,Married/Partnered,Black/African American,Midwest,Renter,200.0,2400.0,0.12,Not Burdened (<30%)
7701,8199,19600.0,42120.0,0.0,5000,45000,58,3,0,Less than HS,11.0,Not in Labor Force,Married/Partnered,Black/African American,Midwest,Owner,,,,Not Reported
6226,9113,37070.0,77340.0,1.0,-151200,-151200,31,1,0,Some College / AA,14.0,Other,Married/Partnered,Black/African American,Midwest,Renter,500.0,6000.0,0.16185594820609658,Not Burdened (<30%)
760,5183,768.0,14212.0,0.0,0,0,27,1,0,HS Diploma,12.0,Not in Labor Force,Married/Partnered,Black/African American,Midwest,Renter,150.0,1800.0,2.0,Cost Burdened (≥30%)
543,1346,5508.0,11641.0,0.0,-16400,-16400,37,2,1,Less than HS,10.0,Other,Married/Partnered,Black/African American,Midwest,Renter,120.0,1440.0,0.26143790849673204,Not Burdened (<30%)
2555,1521,18000.0,19200.0,0.0,350,57350,56,1,0,HS Diploma,12.0,Working,Single/Unpartnered,Black/African American,South,Owner,,,,Not Reported
2376,1450,34000.0,24420.0,0.0,-7400,-7400,51,1,0,Some College / AA,14.0,Working,Single/Unpartnered,Black/African American,South,Renter,390.0,4680.0,0.1376470588235294,Not Burdened (<30%)
5813,1377,37000.0,65500.0,0.0,-3000,187000,31,3,2,HS Diploma,12.0,Working,Married/Partnered,Black/African American,South,Owner,800.0,9600.0,0.2594594594594595,Not Burdened (<30%)
1757,2429,5136.0,9468.0,0.0,-7000,-7000,48,2,1,Less than HS,11.0,Other,Married/Partnered,Black/African American,Midwest,Renter,350.0,4200.0,0.8177570093457944,Cost Burdened (≥30%)
2446,4189,1500.0,20600.0,0.0,0,0,23,3,2,Less than HS,11.0,Unemployed,Married/Partnered,Black/African American,Midwest,Renter,550.0,6600.0,2.0,Cost Burdened (≥30%)
2044,2494,700.0,5600.0,0.0,-9000,-9000,21,2,1,Less than HS,11.0,Unemployed,Married/Partnered,Black/African American,Midwest,Neither,,,,Not Reported
3417,2442,7800.0,22420.0,0.0,0,0,29,3,2,HS Diploma,12.0,Unemployed,Married/Partnered,Black/African American,Midwest,Renter,650.0,7800.0,1.0,Cost Burdened (≥30%)
4655,3407,20095.0,34601.0,0.0,0,0,30,2,1,Less than HS,11.0,Unemployed,Married/Partnered,Black/African American,Midwest,Renter,350.0,4200.0,0.2090072157253048,Not Burdened (<30%)
459,2055,30000.0,58600.0,0.0,-30500,-30500,40,4,0,Graduate Degree,16.0,Working,Married/Partnered,Black/African American,Midwest,Renter,1000.0,12000.0,0.4,Cost Burdened (≥30%)
2548,6077,22800.0,60225.0,0.0,900,900,19,1,0,HS Diploma,12.0,Unemployed,Married/Partnered,Black/African American,Midwest,Renter,800.0,9600.0,0.42105263157894735,Cost Burdened (≥30%)
5728,1369,37000.0,81600.0,1.0,-103000,-103000,32,1,0,Graduate Degree,16.0,Working,Married/Partnered,Black/African American,Midwest,Renter,250.0,3000.0,0.08108108108108109,Not Burdened (<30%)
7038,1858,35000.0,60000.0,0.0,-22980,-22980,23,1,0,Some College / AA,14.0,Working,Married/Partnered,Black/African American,West,Renter,700.0,8400.0,0.24,Not Burdened (<30%)
5520,2323,34000.0,54124.0,0.0,-18780,-18780,55,1,0,Graduate Degree,17.0,Working,Single/Unpartnered,Black/African American,South,Renter,1010.0,12120.0,0.3564705882352941,Cost Burdened (≥30%)
6040,2546,10000.0,52000.0,0.0,10000,10000,46,1,0,Some College / AA,13.0,Unemployed,Married/Partnered,Black/African American,Midwest,Renter,650.0,7800.0,0.78,Cost Burdened (≥30%)
5961,2702,22000.0,26000.0,0.0,8800,33800,34,1,0,HS Diploma,12.0,Working,Married/Partnered,Black/African American,Midwest,Owner,,,,Not Reported
6952,7392,100.0,0.0,0.0,0,0,19,1,0,HS Diploma,12.0,Working,Married/Partnered,Black/African American,South,Renter,115.0,1380.0,2.0,Cost Burdened (≥30%)
583,5656,23130.0,19940.0,0.0,-45600,-19600,44,2,0,HS Diploma,12.0,Working,Married/Partnered,Black/African American,Midwest,Owner,,,,Not Reported
7504,6741,36400.0,33200.0,0.0,0,0,25,6,4,HS Diploma,12.0,Working,Married/Partnered,Black/African American,Midwest,Renter,200.0,2400.0,0.06593406593406594,Not Burdened (<30%)
6124,1997,14400.0,17220.0,0.0,0,0,48,1,0,Less than HS,9.0,Not in Labor Force,Single/Unpartnered,Black/African American,South,Renter,400.0,4800.0,0.3333333333333333,Cost Burdened (≥30%)
6227,6250,15960.0,85000.0,1.0,2500,2500,25,6,4,Less than HS,10.0,Unemployed,Married/Partnered,Black/African American,South,Renter,25.0,300.0,0.018796992481203006,Not Burdened (<30%)
6284,6135,8400.0,1063.0,0.0,-555,-555,23,2,1,Less than HS,10.0,Working,Married/Partnered,Black/African American,South,Renter,400.0,4800.0,0.5714285714285714,Cost Burdened (≥30%)
8211,6074,15080.0,14400.0,0.0,0,0,21,3,1,Less than HS,11.0,Unemployed,Married/Partnered,Black/African American,South,Renter,100.0,1200.0,0.07957559681697612,Not Burdened (<30%)
8798,7854,7274.0,0.0,0.0,1800,1800,20,2,1,Less than HS,11.0,Unemployed,Married/Partnered,Black/African American,South,Renter,800.0,9600.0,1.3197690404179268,Cost Burdened (≥30%)
6650,215,20916.0,23700.0,0.0,5000,5000,48,1,0,HS Diploma,12.0,Working,Married/Partnered,Black/African American,South,Neither,,,,Not Reported
1762,2205,9288.0,9790.0,0.0,0,0,34,3,2,Graduate Degree,16.0,Unemployed,Single/Unpartnered,Black/African American,South,Neither,,,,Not Reported
4687,5879,32400.0,27000.0,0.0,0,0,32,2,1,Some College / AA,13.0,Working,Married/Partnered,Black/African American,South,Renter,300.0,3600.0,0.1111111111111111,Not Burdened (<30%)
1102,2148,22377.0,21600.0,0.0,100,90863,63,1,0,HS Diploma,12.0,Working,Single/Unpartnered,Black/African American,West,Owner,991.0,11892.0,0.5314385306341333,Cost Burdened (≥30%)
8571,6350,11688.0,9840.0,0.0,-26000,-26000,59,1,0,Less than HS,9.0,Not in Labor Force,Single/Unpartnered,Black/African American,South,Neither,,,,Not Reported
773,5977,28050.0,45000.0,0.0,1000,1000,49,1,0,Less than HS,11.0,Working,Married/Partnered,Black/African American,South,Renter,640.0,7680.0,0.2737967914438503,Not Burdened (<30%)
323,2749,28000.0,25248.0,0.0,0,0,46,4,1,HS Diploma,12.0,Working,Married/Partnered,Black/African American,South,Renter,600.0,7200.0,0.2571428571428571,Not Burdened (<30%)
2356,4296,17940.0,0.0,0.0,0,0,32,4,2,Less than HS,9.0,Unemployed,Married/Partnered,Black/African American,South,Renter,78.0,936.0,0.05217391304347826,Not Burdened (<30%)
737,5928,7070.0,60.0,0.0,0,0,25,1,0,Less than HS,11.0,Working,Married/Partnered,Black/African American,South,Renter,550.0,6600.0,0.9335219236209336,Cost Burdened (≥30%)
2957,8834,15000.0,40000.0,0.0,7500,7500,25,1,0,Less than HS,11.0,Other,Married/Partnered,Black/African American,South,Renter,200.0,2400.0,0.16,Not Burdened (<30%)
3334,6103,31700.0,34075.0,0.0,2700,2700,24,2,1,HS Diploma,12.0,Unemployed,Single/Unpartnered,Black/African American,South,Neither,,,,Not Reported
8035,6624,1000.0,12000.0,0.0,0,0,25,1,0,HS Diploma,12.0,Other,Married/Partnered,Black/African American,South,Renter,350.0,4200.0,2.0,Cost Burdened (≥30%)
60,6542,9600.0,22800.0,0.0,0,0,56,3,0,,,Not in Labor Force,Married/Partnered,Black/African American,South,Renter,435.0,5220.0,0.54375,Cost Burdened (≥30%)
637,3107,17480.0,41701.0,0.0,1000,1000,26,2,1,Some College / AA,13.0,Working,Single/Unpartnered,Black/African American,South,Neither,,,,Not Reported
7864,4743,32000.0,62840.0,0.0,2600,2600,49,1,0,HS Diploma,12.0,Working,Married/Partnered,Black/African American,South,Renter,500.0,6000.0,0.1875,Not Burdened (<30%)
5480,6282,1500.0,37300.0,0.0,30000,30000,31,1,0,Bachelor's Degree,15.0,Unemployed,Married/Partnered,Black/African American,South,Renter,,,,Not Reported
5647,6017,19668.0,29520.0,0.0,21000,81000,64,3,0,Some College / AA,14.0,Working,Married/Partnered,Black/African American,South,Owner,578.0,6936.0,0.3526540573520439,Cost Burdened (≥30%)
2003,2019,5000.0,10248.0,0.0,-100,-100,57,2,0,Some College / AA,13.0,Working,Married/Partnered,Black/African American,South,Renter,375.0,4500.0,0.9,Cost Burdened (≥30%)
1951,3321,36000.0,29000.0,0.0,5000,5000,56,2,0,HS Diploma,12.0,Working,Married/Partnered,Black/African American,South,Renter,620.0,7440.0,0.20666666666666667,Not Burdened (<30%)
3217,2127,20000.0,23000.0,0.0,1500,1500,51,1,0,Less than HS,11.0,Working,Single/Unpartnered,Black/African American,South,Renter,600.0,7200.0,0.36,Cost Burdened (≥30%)
5457,6061,27260.0,24852.0,0.0,6500,6500,31,4,2,Less than HS,10.0,Unemployed,Married/Partnered,Black/African American,South,Renter,465.0,5580.0,0.20469552457813647,Not Burdened (<30%)
5545,4379,33200.0,32300.0,0.0,-13000,-13000,27,1,0,Graduate Degree,17.0,Working,Married/Partnered,Black/African American,South,Renter,700.0,8400.0,0.25301204819277107,Not Burdened (<30%)
3276,7223,10000.0,40800.0,0.0,300,300,27,1,0,Less than HS,11.0,Other,Married/Partnered,Black/African American,South,Renter,350.0,4200.0,0.42,Cost Burdened (≥30%)
5686,3549,16500.0,10500.0,0.0,-6765,-6765,24,1,0,Some College / AA,13.0,Working,Married/Partnered,Black/African American,South,Renter,500.0,6000.0,0.36363636363636365,Cost Burdened (≥30%)
8519,6866,8100.0,45000.0,0.0,2000,2000,22,2,1,Less than HS,11.0,Working,Married/Partnered,Black/African American,South,Renter,575.0,6900.0,0.8518518518518519,Cost Burdened (≥30%)
4205,8632,20100.0,220000.0,1.0,3000,3000,20,1,0,HS Diploma,12.0,Working,Married/Partnered,Black/African American,South,Renter,624.0,7488.0,0.3725373134328358,Cost Burdened (≥30%)
994,5132,35640.0,37400.0,0.0,-4700,5300,42,3,1,Graduate Degree,16.0,Unemployed,Married/Partnered,Black/African American,South,Owner,642.0,7704.0,0.21616161616161617,Not Burdened (<30%)
5014,7797,4440.0,4500.0,0.0,-20500,-20500,20,3,2,Less than HS,11.0,Not in Labor Force,Married/Partnered,Black/African American,South,Neither,,,,Not Reported
7302,9017,16000.0,15000.0,0.0,-5000,25000,51,3,2,Some College / AA,13.0,Working,Married/Partnered,Black/African American,South,Owner,,,,Not Reported
7805,5039,31000.0,29000.0,0.0,-9500,-9500,33,1,0,Graduate Degree,16.0,Working,Married/Partnered,Black/African American,South,Renter,435.0,5220.0,0.16838709677419356,Not Burdened (<30%)
2363,4231,14800.0,20880.0,0.0,950,950,30,1,0,Less than HS,11.0,Working,Married/Partnered,Black/African American,South,Renter,300.0,3600.0,0.24324324324324326,Not Burdened (<30%)
2496,2508,4320.0,146904.0,1.0,500,500,28,2,0,Less than HS,9.0,Unemployed,Married/Partnered,Black/African American,South,Neither,,,,Not Reported
4437,7841,26504.0,88452.0,1.0,-6000,108000,37,4,2,Some College / AA,14.0,Unemployed,Married/Partnered,Black/African American,South,Owner,,,,Not Reported
1208,2949,19299.0,45637.0,0.0,4500,4500,43,2,0,Some College / AA,14.0,Working,Single/Unpartnered,Black/African American,South,Renter,550.0,6600.0,0.3419866314316804,Cost Burdened (≥30%)
3087,2416,10617.0,19912.0,0.0,-3000,-3000,60,1,0,Graduate Degree,16.0,Not in Labor Force,Married/Partnered,Black/African American,South,Renter,215.0,2580.0,0.24300649901102006,Not Burdened (<30%)
7123,7167,12660.0,15600.0,0.0,75200,75200,59,1,0,HS Diploma,12.0,Not in Labor Force,Married/Partnered,Black/African American,South,Renter,500.0,6000.0,0.47393364928909953,Cost Burdened (≥30%)
3347,2984,19581.0,11300.0,0.0,12000,132000,55,2,0,HS Diploma,12.0,Working,Married/Partnered,Black/African American,South,Owner,,,,Not Reported
3580,4589,4500.0,14000.0,0.0,0,0,26,1,0,HS Diploma,12.0,Working,Married/Partnered,Black/African American,South,Renter,375.0,4500.0,1.0,Cost Burdened (≥30%)
6392,4942,28752.0,9864.0,0.0,0,0,47,5,1,Less than HS,9.0,Unemployed,Married/Partnered,Black/African American,South,Renter,700.0,8400.0,0.2921535893155259,Not Burdened (<30%)
5068,7130,10000.0,1210.0,0.0,0,0,28,6,5,Less than HS,10.0,Unemployed,Married/Partnered,Black/African American,South,Renter,68.0,816.0,0.0816,Not Burdened (<30%)
7055,7817,4644.0,9396.0,0.0,0,0,26,4,2,Less than HS,11.0,Working,Married/Partnered,Black/African American,South,Renter,650.0,7800.0,1.6795865633074936,Cost Burdened (≥30%)
